Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Ttop;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;°C;°C;°C;°C;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm
2019-11-04;14:46:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0059;0.4387669;0.5223721;15991.23;-115.8096;163.3239;749.52;97.378;294;427;21.99;21.96;20.85;21.97;1.5;0.5;138.1;7;59.98;1.25844;11.04471;113.9406;-0.8742811;405.1233;400.09;16270.4
2019-11-04;14:47:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.8759;0.4387669;0.4873244;15994.71;-115.8096;162.8416;749.67;97.380;294;427;21.99;21.96;20.83;21.97;1.4;0.3;138.2;7;59.99;1.256521;11.04109;113.8041;-0.717905;402.8474;399.92;16273.4
2019-11-04;14:47:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.777;0.4387669;0.4970283;15997.58;-115.8096;159.8335;749.62;97.376;294;427;21.98;21.97;20.81;21.97;1.5;0.2;138.3;7;60.03;1.242874;11.05936;112.3821;-0.7553762;403.3966;399.84;16273.2
2019-11-04;14:47:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.8073;0.4387669;0.466159;15994.31;-115.8096;157.9171;749.53;97.376;294;428;21.98;21.98;20.79;21.96;1.5;0.7;138.2;7;60.01;1.234078;11.08163;111.3626;-0.6149078;401.5172;399.83;16268.0
2019-11-04;14:47:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.8259;0.4387669;0.4684336;15999.37;-115.8096;158.503;749.57;97.378;294;428;21.97;21.96;20.78;21.96;1.5;0.2;137.7;7;60.07;1.236793;11.04134;112.0148;-0.6261255;401.6768;399.86;16273.7
2019-11-04;14:47:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.7705;0.4387669;0.4815667;15993.88;-115.8096;159.406;749.53;97.378;294;427;21.97;21.97;20.81;21.97;1.5;0.5;138.1;7;60.05;1.240792;11.06298;112.1571;-0.6859021;402.4276;399.81;16269.1
2019-11-04;14:47:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.8994;0.4387669;0.4449483;15992.76;-115.8096;160.5278;749.63;97.378;294;427;21.97;21.95;20.85;21.97;1.5;0.3;138.4;7;60.05;1.246016;11.02903;112.9761;-0.5257129;400.2854;399.91;16269.1
2019-11-04;14:48:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.9328;0.4387669;0.4377049;15996.33;-115.8096;159.3255;749.51;97.374;294;428;21.97;21.95;20.88;21.97;1.5;0.0;138.2;7;60.06;1.240399;11.02776;112.4797;-0.4913628;399.8652;399.93;16271.5
2019-11-04;14:48:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.9328;0.4387669;0.4995852;15992.09;-115.8096;158.3065;749.63;97.376;294;428;21.97;21.96;20.93;21.97;1.5;1.0;138.2;7;60.04;1.235996;11.04951;111.8599;-0.7641568;403.7201;399.99;16266.2
2019-11-04;14:48:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.945;0.4387669;0.5069938;15988.69;-115.8096;162.6413;749.54;97.378;294;427;21.97;21.95;20.96;21.97;1.4;0.5;138.0;7;60.04;1.255392;11.03101;113.8057;-0.8047658;404.1225;400.01;16267.1
2019-11-04;14:48:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.9906;0.4387669;0.4528942;15990.59;-115.8096;162.4971;749.64;97.380;294;427;21.97;21.94;20.99;21.98;1.7;0.3;138.4;7;60.05;1.254912;11.0117;113.9618;-0.5646299;400.8505;400.00;16268.9
2019-11-04;14:48:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0205;0.4387669;0.4517224;15991.17;-115.8096;163.7951;749.49;97.376;294;427;21.98;21.95;21.02;21.97;1.5;0.7;138.1;7;60.02;1.260515;11.02789;114.3024;-0.5616996;400.8075;400.03;16270.8
2019-11-04;14:48:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0776;0.4387669;0.4576608;15988.3;-115.8096;165.8821;749.54;97.380;294;427;21.98;21.96;21.04;21.97;1.5;0.7;138.1;7;60.02;1.270007;11.04452;114.9898;-0.5919272;401.2271;400.10;16270.0
2019-11-04;14:49:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.204;0.4387669;0.4643336;15986.4;-115.8096;164.7152;749.66;97.378;294;427;21.98;21.97;21.02;21.98;1.7;0.7;137.9;7;60.01;1.264945;11.06519;114.3175;-0.6196791;401.7644;400.23;16266.9
2019-11-04;14:49:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2712;0.4387669;0.4887554;15984.85;-115.8096;164.1385;749.60;97.380;294;427;21.98;21.96;20.95;21.97;1.5;0.5;138.3;7;60.00;1.262241;11.0498;114.232;-0.7270244;403.3221;400.32;16264.8
2019-11-04;14:49:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1814;0.4387669;0.5274643;15978.71;-115.8096;162.7236;749.54;97.380;294;427;21.98;21.97;20.85;21.97;1.7;0.5;138.0;7;59.97;1.255751;11.07446;113.3916;-0.8960254;405.6357;400.27;16257.2
2019-11-04;14:49:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.3398;0.4387669;0.4526038;15977.16;-115.8096;160.2377;749.71;97.380;294;427;21.98;21.97;20.79;21.98;1.4;0.2;137.8;7;59.96;1.244821;11.07856;112.363;-0.5597465;401.1949;400.35;16253.2
2019-11-04;14:49:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.3335;0.4387669;0.4717397;15972.74;-115.8096;158.2513;749.48;97.380;294;428;21.97;21.95;20.78;21.97;1.4;0.3;138.3;7;59.97;1.235476;11.05112;111.7965;-0.640875;402.393;400.37;16246.8
2019-11-04;14:49:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2633;0.4387669;0.4892256;15983.44;-115.8096;156.8957;749.61;97.380;294;427;21.97;21.96;20.76;21.97;1.4;0.2;138.2;7;60.00;1.22959;11.05859;111.1886;-0.7160298;403.4233;400.31;16256.2
2019-11-04;14:50:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2266;0.4387669;0.4813777;15990.05;-115.8096;154.56;749.54;97.378;294;427;21.97;21.95;20.75;21.96;1.5;0.3;138.2;7;60.02;1.21895;11.03785;110.4336;-0.6768941;402.9168;400.27;16260.4
2019-11-04;14:50:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1945;0.4387669;0.5432334;15989.19;-115.8096;153.1443;749.58;97.380;294;428;21.96;21.96;20.74;21.98;1.5;0.0;138.5;7;60.05;1.212629;11.05656;109.6751;-0.9487646;406.8342;400.30;16258.1
2019-11-04;14:50:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1403;0.4387669;0.4701094;15997.21;-115.8096;154.1394;749.53;97.380;294;427;21.96;21.94;20.75;21.96;1.5;0.3;138.3;7;60.08;1.217046;11.01346;110.5053;-0.626032;402.1157;400.17;16267.2
2019-11-04;14:50:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0809;0.4387669;0.4486875;15997.01;-115.8096;155.0778;749.46;97.380;294;428;21.96;21.96;20.76;21.97;1.5;0.3;138.3;7;60.08;1.221163;11.04665;110.546;-0.5325698;400.7055;400.09;16267.9
2019-11-04;14:50:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.991;0.4387669;0.5016265;15993.87;-115.8096;155.0321;749.58;97.380;294;428;21.96;21.96;20.78;21.96;1.4;0.5;138.2;7;60.07;1.221149;11.04988;110.5124;-0.767327;403.952;400.05;16264.7
2019-11-04;14:50:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0084;0.4387669;0.4642409;15994.93;-115.8096;155.8204;749.59;97.378;294;428;21.96;21.95;20.82;21.98;1.7;0.3;138.2;7;60.08;1.224722;11.03161;111.0193;-0.602914;401.6041;400.03;16266.6
2019-11-04;14:51:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0114;0.4387669;0.4870985;15995.99;-115.8096;155.6644;749.57;97.380;294;428;21.96;21.94;20.86;21.97;1.5;0.5;138.1;7;60.08;1.223987;11.01315;111.1386;-0.7040344;403.0433;400.06;16267.5
2019-11-04;14:51:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.9767;0.4387669;0.4810516;16002.79;-115.8096;159.0249;749.54;97.382;294;427;21.97;21.95;20.90;21.97;1.4;0.3;138.1;7;60.08;1.239101;11.01922;112.4491;-0.6832041;402.5995;400.02;16277.6
2019-11-04;14:51:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.037;0.4387669;0.5097809;16004.28;-115.8096;161.8723;749.60;97.380;294;428;21.96;21.95;20.95;21.97;1.7;0.8;138.0;7;60.14;1.252044;11.01538;113.6633;-0.8159382;404.3962;400.11;16282.0
2019-11-04;14:51:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0758;0.4387669;0.4961029;16005.36;-115.8096;165.0238;749.58;97.380;294;427;21.96;21.94;21.00;21.98;1.5;0.2;138.2;7;60.15;1.266226;10.99411;115.1731;-0.7609623;403.5453;400.13;16286.2
2019-11-04;14:51:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1569;0.4387669;0.4651466;15996.44;-115.8096;165.654;749.62;97.384;294;427;21.97;21.96;21.01;21.97;1.4;0.2;138.1;7;60.09;1.269125;11.03533;115.0056;-0.6248887;401.7536;400.18;16277.9
2019-11-04;14:51:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2017;0.4387669;0.4639412;15998.38;-115.8096;165.7926;749.46;97.380;294;428;21.97;21.95;20.97;21.98;1.2;0.7;138.0;7;60.09;1.269481;11.01739;115.2252;-0.6197243;401.7286;400.23;16280.0
2019-11-04;14:52:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1395;0.4387669;0.4659734;15994.46;-115.8096;162.9698;749.50;97.382;294;428;21.98;21.98;20.90;21.97;1.4;0.3;138.1;7;60.03;1.256814;11.07462;113.486;-0.6235979;401.8144;400.17;16273.2
2019-11-04;14:52:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.937;0.4387669;0.4926246;15990.71;-115.8096;163.1784;749.50;97.386;294;428;21.97;21.95;20.82;21.97;1.5;0.8;138.5;7;60.06;1.25775;11.02613;114.07;-0.7419417;403.2287;399.99;16269.7
2019-11-04;14:52:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.8841;0.4387669;0.5645605;15991.79;-115.8096;164.3603;749.62;97.380;294;428;21.97;21.96;20.80;21.97;1.4;0.0;137.9;7;60.06;1.263284;11.04252;114.4018;-1.063299;407.5536;400.01;16272.0
2019-11-04;14:52:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.9776;0.4387669;0.5410881;15992.03;-115.8096;159.7013;749.57;97.382;294;427;21.98;21.95;20.78;21.97;1.5;1.2;138.3;7;60.01;1.242188;11.02946;112.6245;-0.9508023;406.3125;400.08;16267.5
2019-11-04;14:52:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0753;0.4387669;0.4947382;15988.51;-115.8096;159.2869;749.64;97.380;294;427;21.97;21.95;20.77;21.97;1.2;0.2;138.3;7;60.03;1.24043;11.03404;112.4185;-0.7446074;403.5458;400.13;16263.6
2019-11-04;14:52:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0361;0.4387669;0.4843702;15988.4;-115.8096;157.0658;749.61;97.388;294;427;21.97;21.95;20.74;21.97;1.5;0.0;138.3;7;60.03;1.230363;11.03412;111.5053;-0.6945199;402.8857;400.08;16261.3
2019-11-04;14:53:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1255;0.4387669;0.4599805;15993.33;-115.8096;157.2666;749.60;97.384;294;427;21.97;21.95;20.76;21.97;1.4;0.2;138.3;7;60.04;1.231258;11.03005;111.6277;-0.586781;401.4537;400.15;16266.4
2019-11-04;14:53:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1227;0.4387669;0.4684766;15996.4;-115.8096;156.8009;749.54;97.382;294;427;21.96;21.95;20.77;21.97;1.2;0.0;138.5;7;60.09;1.229064;11.02797;111.4496;-0.6235766;401.9786;400.15;16269.0
2019-11-04;14:53:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1195;0.4387669;0.4610744;15999.33;-115.8096;156.3645;749.53;97.386;294;427;21.97;21.95;20.82;21.96;1.5;0.7;138.4;7;60.06;1.227083;11.02429;111.3072;-0.5899408;401.5148;400.14;16271.5
2019-11-04;14:53:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1744;0.4387669;0.5008476;15991.34;-115.8096;157.9128;749.49;97.384;294;427;21.96;21.96;20.87;21.96;1.5;0.0;138.4;7;60.08;1.233989;11.04838;111.6896;-0.7692105;404.0526;400.24;16265.1
2019-11-04;14:53:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1847;0.4387669;0.4931427;15992.97;-115.8096;159.2738;749.61;97.384;294;427;21.97;21.96;20.91;21.98;1.4;0.3;138.4;7;60.05;1.240327;11.04534;112.2941;-0.7376157;403.562;400.24;16268.1
2019-11-04;14:53:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0612;0.4387669;0.5175399;15990;-115.8096;161.2146;749.57;97.384;294;427;21.97;21.94;20.95;21.97;1.2;0.2;138.3;7;60.05;1.24901;11.01245;113.418;-0.8491629;404.9047;400.14;16267.0
2019-11-04;14:54:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0532;0.4387669;0.4906746;15987.11;-115.8096;161.5038;749.46;97.380;294;427;21.97;21.96;21.00;21.97;1.4;0.2;138.4;7;60.03;1.250127;11.05018;113.1319;-0.7303821;403.257;400.11;16264.4
2019-11-04;14:54:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0408;0.4387669;0.4794832;15990.17;-115.8096;162.6726;749.45;97.386;294;427;21.98;21.97;21.06;21.97;1.4;0.8;138.2;7;60.02;1.255385;11.06114;113.495;-0.6828155;402.5406;400.08;16268.7
2019-11-04;14:54:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.058;0.4387669;0.4921297;16004.38;-115.8096;163.2568;749.48;97.386;294;427;21.98;21.97;21.07;21.98;1.2;0.2;138.3;7;60.07;1.258088;11.04611;113.8942;-0.7400265;403.3237;400.11;16283.5
2019-11-04;14:54:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0922;0.4387669;0.5038102;15995.59;-115.8096;162.2029;749.53;97.386;294;426;21.98;21.98;21.04;21.98;1.4;0.3;138.4;7;60.04;1.253408;11.0731;113.1939;-0.7900366;404.1016;400.16;16273.6
2019-11-04;14:54:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.027;0.4387669;0.486126;15997.15;-115.8096;164.4842;749.66;97.386;293;426;21.99;21.96;20.97;21.98;1.7;0.7;138.5;7;60.01;1.263917;11.03523;114.5348;-0.7157335;402.9069;400.07;16277.4
2019-11-04;14:54:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1452;0.4387669;0.482443;15993.12;-115.8096;162.121;749.51;97.380;294;427;21.98;21.95;20.90;21.98;1.2;0.5;138.3;7;60.02;1.253002;11.02647;113.6358;-0.695141;402.8265;400.19;16271.1
2019-11-04;14:55:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2684;0.4387669;0.439167;15991.9;-115.8096;161.5074;749.70;97.388;294;426;21.98;21.97;20.85;21.97;1.5;0.7;138.2;7;60.02;1.25055;11.06;113.0696;-0.5023325;400.2943;400.27;16269.2
2019-11-04;14:55:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2652;0.4387669;0.4772518;15999.48;-115.8096;160.1794;749.61;97.384;294;427;21.98;21.98;20.82;21.98;1.7;0.0;138.2;7;60.04;1.24442;11.07178;112.3957;-0.6688434;402.649;400.30;16275.5
2019-11-04;14:55:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2873;0.4387669;0.4419113;15987.55;-115.8096;160.9165;749.54;97.380;293;426;21.98;21.97;20.80;21.98;1.5;0.3;138.2;7;60.00;1.247613;11.06731;112.7295;-0.5133528;400.4814;400.29;16264.3
2019-11-04;14:55:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2436;0.4387669;0.4529931;15990.79;-115.8096;161.8629;749.62;97.386;293;426;21.99;21.95;20.78;21.98;1.5;0.5;138.4;7;59.98;1.252018;11.02738;113.5372;-0.5642349;401.1196;400.26;16268.5
2019-11-04;14:55:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1539;0.4387669;0.4794908;15995.86;-115.8096;155.0112;749.50;97.382;294;427;21.98;21.95;20.78;21.97;1.2;0.0;138.3;7;60.01;1.220927;11.03034;110.688;-0.6692095;402.7137;400.19;16266.7
2019-11-04;14:55:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0442;0.4387669;0.4919458;15996.01;-115.8096;156.9444;749.54;97.382;294;426;21.98;21.96;20.75;21.97;1.5;0.7;138.2;7;60.02;1.22971;11.04519;111.3344;-0.7278633;403.3766;400.10;16268.8
2019-11-04;14:56:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.9652;0.4387669;0.5251304;16001.85;-115.8096;155.5125;749.53;97.386;293;426;21.97;21.96;20.75;21.97;1.5;0.3;138.3;7;60.07;1.223244;11.03957;110.8054;-0.8723884;405.3965;400.05;16273.2
2019-11-04;14:56:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1273;0.4387669;0.4829167;15995.03;-115.8096;154.3455;749.53;97.384;294;426;21.97;21.94;20.78;21.97;1.5;0.5;138.5;7;60.04;1.217972;11.01432;110.5808;-0.6832044;402.9088;400.17;16265.2
2019-11-04;14:56:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1233;0.4387669;0.5174538;15994.44;-115.8096;154.7502;749.70;97.386;294;427;21.97;21.96;20.83;21.97;1.5;0.2;138.2;7;60.04;1.220073;11.04788;110.4351;-0.8373359;405.0887;400.20;16265.0
2019-11-04;14:56:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1524;0.4387669;0.4503798;15997.58;-115.8096;158.0587;749.54;97.382;294;427;21.97;21.96;20.86;21.98;1.7;0.5;138.0;7;60.06;1.234737;11.04246;111.8172;-0.5455974;400.8724;400.16;16271.5
2019-11-04;14:56:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1136;0.4387669;0.5066395;15996.87;-115.8096;158.5546;749.63;97.388;294;427;21.98;21.96;20.90;21.97;1.7;0.3;138.0;7;60.03;1.237121;11.04097;112.0483;-0.7961323;404.3358;400.18;16271.2
2019-11-04;14:56:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1207;0.4387669;0.4613325;15989.94;-115.8096;159.1826;749.58;97.388;294;426;21.98;21.96;20.94;21.97;1.4;0.3;138.2;7;60.00;1.239862;11.04737;112.2314;-0.5962057;401.5193;400.14;16264.9
2019-11-04;14:57:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2769;0.4387669;0.444211;15989.52;-115.8096;160.9681;749.56;97.386;294;426;21.98;21.95;20.97;21.97;1.7;0.2;138.3;7;60.01;1.247881;11.02959;113.1394;-0.523648;400.6101;400.28;16266.3
2019-11-04;14:57:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2238;0.4387669;0.4205623;15986.08;-115.8096;161.9939;749.46;97.388;294;427;21.98;21.97;20.99;21.98;1.5;0.7;138.0;7;60.00;1.252336;11.06542;113.1756;-0.4204659;399.1067;400.21;16263.9
2019-11-04;14:57:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1237;0.4387669;0.4819482;15987.86;-115.8096;162.6635;749.60;97.384;294;427;21.98;21.97;21.03;21.97;1.7;0.3;138.5;7;60.01;1.255592;11.06407;113.4837;-0.6939811;402.7804;400.17;16266.3
2019-11-04;14:57:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2199;0.4387669;0.4678423;15986.01;-115.8096;163.9681;749.53;97.384;294;427;21.99;21.98;21.04;21.97;1.7;0.5;138.4;7;59.97;1.261356;11.08162;113.8241;-0.6338097;402.0022;400.25;16265.8
2019-11-04;14:57:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2949;0.4387669;0.4450523;15990.54;-115.8096;163.4855;749.51;97.384;294;427;21.99;21.98;21.06;21.98;1.5;0.0;138.1;7;59.98;1.259152;11.07751;113.6674;-0.531914;400.6793;400.30;16269.8
2019-11-04;14:57:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1193;0.4387669;0.4395022;15984.04;-115.8096;164.4392;749.47;97.384;294;427;21.99;21.98;21.03;21.99;1.2;0.3;138.2;7;59.96;1.263377;11.08314;113.9908;-0.5087631;400.1642;400.12;16264.3
2019-11-04;14:58:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1911;0.4387669;0.5116148;15985.03;-115.8096;163.1768;749.49;97.386;294;427;21.99;21.98;20.96;21.99;1.5;1.0;138.1;7;59.96;1.257719;11.08285;113.4834;-0.8264843;404.663;400.26;16264.0
2019-11-04;14:58:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1432;0.4387669;0.5176584;15988.12;-115.8096;162.1459;749.62;97.388;294;427;21.99;21.98;20.87;21.98;1.4;0.2;138.2;7;59.97;1.253291;11.08018;113.1111;-0.8515252;405.0048;400.22;16266.1
2019-11-04;14:58:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.251;0.4387669;0.4975952;15993.52;-115.8096;159.792;749.52;97.390;294;428;21.99;21.96;20.84;21.99;1.5;0.0;138.3;7;59.99;1.242516;11.04254;112.5208;-0.7582968;403.8963;400.31;16269.1
2019-11-04;14:58:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2262;0.4387669;0.4687757;15996.41;-115.8096;158.8402;749.51;97.386;294;428;21.99;21.97;20.81;21.99;1.2;0.0;138.3;7;59.99;1.238211;11.0587;111.9671;-0.6286943;402.0984;400.26;16271.1
2019-11-04;14:58:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2238;0.4387669;0.4975979;15999.07;-115.8096;156.2489;749.58;97.388;294;427;21.99;21.97;20.81;21.98;1.2;0.3;138.2;7;59.99;1.226643;11.05806;110.9275;-0.7519388;403.9182;400.28;16271.1
2019-11-04;14:58:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2523;0.4387669;0.4872113;16008.65;-115.8096;156.9755;749.54;97.388;294;428;21.99;21.96;20.81;21.98;1.7;0.5;138.1;7;60.03;1.229866;11.0306;111.4959;-0.7071734;403.2805;400.30;16281.4
2019-11-04;14:59:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.3054;0.4387669;0.4478163;16005.91;-115.8096;157.0823;749.64;97.388;294;427;21.97;21.95;20.79;21.97;1.5;0.2;138.2;7;60.09;1.230509;11.01631;111.6988;-0.5327258;400.8658;400.31;16278.8
2019-11-04;14:59:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2901;0.4387669;0.4839105;15997.22;-115.8096;159.0915;749.58;97.390;294;427;21.97;21.95;20.82;21.98;1.4;0.0;138.2;7;60.07;1.239461;11.02252;112.448;-0.696435;403.0941;400.34;16272.1
2019-11-04;14:59:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.2367;0.4387669;0.4785888;15992.78;-115.8096;159.647;749.53;97.390;294;427;21.97;21.95;20.85;21.98;1.7;0.0;138.0;7;60.06;1.241878;11.02647;112.6269;-0.6737124;402.7054;400.28;16268.2
2019-11-04;14:59:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0544;0.4387669;0.5059817;15989.99;-115.8096;159.533;749.62;97.388;294;427;21.98;21.97;20.89;21.98;1.5;0.3;138.4;7;60.01;1.241509;11.06395;112.2121;-0.7948919;404.2293;400.12;16265.3
2019-11-04;14:59:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.9444;0.4387669;0.4782359;15995.15;-115.8096;158.8359;749.62;97.388;294;427;21.97;21.96;20.92;21.97;1.2;0.3;138.3;7;60.06;1.238371;11.04243;112.1467;-0.6703934;402.3945;399.98;16269.8
2019-11-04;14:59:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.9968;0.4387669;0.5001127;15995.16;-115.8096;159.0285;749.47;97.388;294;427;21.98;21.95;20.95;21.99;1.5;0.2;137.9;7;60.02;1.238992;11.02525;112.3777;-0.7677235;403.8044;400.06;16270.0
2019-11-04;15:00:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0296;0.4387669;0.4636107;15999;-115.8096;160.1535;749.59;97.386;294;427;21.98;21.97;20.99;21.98;1.4;0.2;138.4;7;60.04;1.244269;11.05473;112.5554;-0.6079632;401.5642;400.05;16275.0
2019-11-04;15:00:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0427;0.4387669;0.4997978;16008.61;-115.8096;160.701;749.63;97.388;294;427;21.99;21.96;20.99;21.98;1.4;0.3;138.0;7;60.04;1.246817;11.02685;113.071;-0.7695652;403.8031;400.10;16285.1
2019-11-04;15:00:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0847;0.4387669;0.4749925;16002.78;-115.8096;162.4478;749.52;97.382;294;427;21.98;21.96;21.01;21.97;1.2;0.3;138.3;7;60.06;1.254504;11.03271;113.7077;-0.6626139;402.3054;400.12;16281.0
2019-11-04;15:00:33;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0867;0.4387669;0.4890677;15994.34;-115.8096;165.6788;749.58;97.382;294;427;21.98;21.97;21.01;21.97;1.4;0.7;138.2;7;60.04;1.269166;11.05499;114.8048;-0.7309475;403.1457;400.14;16275.8
2019-11-04;15:00:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0811;0.4387669;0.4620365;15983.77;-115.8096;167.9534;749.54;97.388;294;427;21.99;21.97;21.02;21.99;1.4;0.0;138.2;7;59.98;1.279343;11.06171;115.655;-0.615069;401.4802;400.10;16267.5
2019-11-04;15:00:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1472;0.4387669;0.4710285;15984.19;-115.8096;164.3631;749.53;97.388;294;427;21.99;21.97;21.05;21.99;1.5;0.3;138.2;7;59.97;1.263135;11.06493;114.1566;-0.6485644;402.1186;400.18;16264.4
2019-11-04;15:01:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1462;0.4387669;0.4897092;15971.79;-115.8096;164.8751;749.64;97.390;294;427;21.99;21.96;21.06;21.98;1.7;0.3;138.0;7;59.92;1.265614;11.05947;114.4371;-0.7324653;403.254;400.20;16252.5
2019-11-04;15:01:13;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1481;0.4387669;0.4949478;15982.28;-115.8096;163.1544;749.59;97.386;294;427;22.00;21.98;21.03;21.98;1.5;0.3;138.0;7;59.92;1.257782;11.08567;113.4602;-0.7525517;403.5968;400.20;16261.2
2019-11-04;15:01:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.279;0.4387669;0.4788919;15986.64;-115.8096;159.8212;749.55;97.388;294;427;22.00;21.98;20.97;21.98;1.0;0.3;138.1;7;59.92;1.242689;11.08405;112.115;-0.6754358;402.775;400.32;16262.3
